id,usuario_id,direccion,distrito,ciudad,pais,es_principal
13678,13678,Ca. Ronda de Emigdio Cuesta 62,Los Olivos,Lima,Perú,true
13679,13679,Av. Camino Donato Carrión 55,San Borja,Lima,Perú,true
13680,13680,Calle Via Graciano Ayuso 323,Santa Anita,Lima,Perú,true
13681,13681,Ca. Pasadizo de Plinio Pont 96,Callao,Lima,Perú,true
13682,13682,Av. Avenida de Eloísa Pino 57,Villa María del Triunfo,Lima,Perú,true
13683,13683,Av. C. Gabriel Berrocal 108,Chorrillos,Lima,Perú,true
13684,13684,Av. Calle de Jenny Zurita 671,La Molina,Lima,Perú,true
13685,13685,Jr. Acceso de Brígida Parejo 83,Lince,Lima,Perú,true
13686,13686,Ca. Pasaje de Reyes Mendizábal 60,San Isidro,Lima,Perú,true
13687,13687,Jr. Glorieta de Bernardo Atienza 48,Villa El Salvador,Lima,Perú,true
13688,13688,Av. Callejón de Tere Cabrera 29,Villa María del Triunfo,Lima,Perú,true
13689,13689,Calle Avenida Martin Moreno 426,Villa María del Triunfo,Lima,Perú,true
13690,13690,Psje. Ronda Benigno Iglesia 3,Santa Anita,Lima,Perú,true
13691,13691,Calle Camino de Fito Carmona 1,Villa El Salvador,Lima,Perú,true
13692,13692,Psje. Urbanización Roberto Arribas 8,Callao,Lima,Perú,true
13693,13693,Av. Callejón de Nando Hernández 7,La Molina,Lima,Perú,true
13694,13694,Calle Rambla de Angelina Montero 43,Cercado de Lima,Lima,Perú,true
13695,13695,Jr. Rambla de Danilo Tejedor 43,Miraflores,Lima,Perú,true
13696,13696,Calle Urbanización Juan Antonio Carbó 99,Villa El Salvador,Lima,Perú,true
13697,13697,Jr. Vial Jose Manuel Berenguer 67,Comas,Lima,Perú,true
13698,13698,Av. Avenida de Jaime Rico 821,Magdalena,Lima,Perú,true
13699,13699,Psje. Rambla Rosario Pedrero 502,Surco,Lima,Perú,true
13700,13700,Calle Calle de Diana Bou 5,San Isidro,Lima,Perú,true
13701,13701,Av. Urbanización Abraham Salazar 15,Rímac,Lima,Perú,true
13702,13702,Ca. Avenida Anna Valverde 22,Callao,Lima,Perú,true
13703,13703,Calle Callejón Renato Mulet 17,San Martín de Porres,Lima,Perú,true
13704,13704,Av. Pasaje de Noa Sainz 7,Ate,Lima,Perú,true
13705,13705,Psje. Acceso Adalberto Anglada 817,San Borja,Lima,Perú,true
13706,13706,Jr. Plaza de Margarita Heras 844,Rímac,Lima,Perú,true
13707,13707,Ca. Avenida de Adora Andreu 9,Barranco,Lima,Perú,true
13708,13708,Av. Acceso de Ester Mayo 4,Rímac,Lima,Perú,true
13709,13709,Jr. Cuesta de Tito Girón 66,San Isidro,Lima,Perú,true
13710,13710,Ca. Callejón de Horacio Bertrán 38,Jesús María,Lima,Perú,true
13711,13711,Pasaje Via Lourdes Alcántara 20,Surco,Lima,Perú,true
13712,13712,Psje. Pasaje Raquel Valencia 690,La Molina,Lima,Perú,true
13713,13713,Ca. Ronda Pacífica Escudero 7,Villa María del Triunfo,Lima,Perú,true
13714,13714,Calle Cuesta de Clarisa Zabaleta 59,Villa María del Triunfo,Lima,Perú,true
13715,13715,Av. Glorieta de Yolanda Cortés 96,Miraflores,Lima,Perú,true
13716,13716,Jr. Via de Valero Somoza 591,Comas,Lima,Perú,true
13717,13717,Jr. Camino de Mariana Daza 91,La Molina,Lima,Perú,true
13718,13718,Pasaje Pasaje Petrona Vilaplana 38,Independencia,Lima,Perú,true
13719,13719,Jr. Camino de Alonso Aragón 432,San Isidro,Lima,Perú,true
13720,13720,Psje. Paseo Dorotea Puga 6,La Molina,Lima,Perú,true
13721,13721,Jr. Plaza Salud Juan 37,San Isidro,Lima,Perú,true
13722,13722,Jr. Via de Eutropio Fábregas 12,Los Olivos,Lima,Perú,true
13723,13723,Calle Urbanización Marisa Barros 965,Jesús María,Lima,Perú,true
13724,13724,Jr. Plaza de Elisabet Nevado 299,Rímac,Lima,Perú,true
13725,13725,Pasaje Glorieta de Herberto Zabala 741,Cercado de Lima,Lima,Perú,true
13726,13726,Jr. Rambla Glauco Sala 7,Ate,Lima,Perú,true
13727,13727,Jr. Pasaje de Clara Araujo 142,San Isidro,Lima,Perú,true
13728,13728,Ca. Avenida Ramón Bou 65,Surco,Lima,Perú,true
13729,13729,Pasaje Pasadizo de Vanesa Cortes 44,Miraflores,Lima,Perú,true
13730,13730,Psje. Callejón Guiomar Cabrera 77,Jesús María,Lima,Perú,true
13731,13731,Pasaje Pasaje de Rebeca Ochoa 54,Santa Anita,Lima,Perú,true
13732,13732,Calle Vial Anastasio Roman 44,Surco,Lima,Perú,true
13733,13733,Psje. Urbanización de Jafet Múgica 21,San Borja,Lima,Perú,true
13734,13734,Ca. Callejón de Calista Alemán 94,Pueblo Libre,Lima,Perú,true
13735,13735,Pasaje Glorieta Clemente Viana 85,Magdalena,Lima,Perú,true
13736,13736,Av. Acceso Fabricio Gallo 5,Villa María del Triunfo,Lima,Perú,true
13737,13737,Av. Alameda Irene Giménez 29,Surco,Lima,Perú,true
13738,13738,Av. Vial de Guadalupe Sola 5,Chorrillos,Lima,Perú,true
13739,13739,Ca. Camino Chus Farré 93,Independencia,Lima,Perú,true
13740,13740,Av. Pasaje Andrea Bayona 52,Independencia,Lima,Perú,true
13741,13741,Ca. Pasadizo Emiliana Tello 20,Callao,Lima,Perú,true
13742,13742,Calle Avenida Primitivo Téllez 9,Villa María del Triunfo,Lima,Perú,true
13743,13743,Jr. Rambla Yago Naranjo 8,La Molina,Lima,Perú,true
13744,13744,Jr. Cuesta de Felipe Bayona 5,Jesús María,Lima,Perú,true
13745,13745,Jr. Pasaje María Fernández 17,Villa María del Triunfo,Lima,Perú,true
13746,13746,Ca. Urbanización de Salomón Moreno 45,San Isidro,Lima,Perú,true
13747,13747,Psje. Cuesta de Marisa Moreno 16,Callao,Lima,Perú,true
13748,13748,Pasaje Calle de Ligia Pozo 72,Jesús María,Lima,Perú,true
13749,13749,Pasaje Glorieta de María Cristina Luján 77,Jesús María,Lima,Perú,true
13750,13750,Av. Cuesta Adela Sales 215,Rímac,Lima,Perú,true
13751,13751,Av. Glorieta Milagros Córdoba 102,Chorrillos,Lima,Perú,true
13752,13752,Psje. Avenida de Priscila Campos 79,Jesús María,Lima,Perú,true
13753,13753,Av. Callejón de Ruperto Echevarría 5,Pueblo Libre,Lima,Perú,true
13754,13754,Psje. Cañada de Martirio Rivera 79,Surco,Lima,Perú,true
13755,13755,Psje. Vial de Amor Cerezo 739,Chorrillos,Lima,Perú,true
13756,13756,Ca. Alameda de Felicidad Toledo 57,Los Olivos,Lima,Perú,true
13757,13757,Jr. Pasadizo Benigno Quiroga 261,San Borja,Lima,Perú,true
13758,13758,Psje. Cañada Odalis Sacristán 2,Magdalena,Lima,Perú,true
13759,13759,Ca. Vial Eva Iglesia 49,Cercado de Lima,Lima,Perú,true
13760,13760,Pasaje Urbanización de Ascensión Manrique 5,San Borja,Lima,Perú,true
13761,13761,Jr. Camino Susanita Girona 17,Independencia,Lima,Perú,true
13762,13762,Calle Urbanización Aura Zamorano 9,Comas,Lima,Perú,true
13763,13763,Calle Glorieta Eleuterio Valcárcel 8,Villa El Salvador,Lima,Perú,true
13764,13764,Av. Alameda de Anabel Valencia 15,Barranco,Lima,Perú,true
13765,13765,Calle Vial Vicenta Poza 38,Callao,Lima,Perú,true
13766,13766,Av. Glorieta Roberta Mercader 75,Santa Anita,Lima,Perú,true
13767,13767,Pasaje Cuesta Constanza Agustín 6,La Molina,Lima,Perú,true
13768,13768,Pasaje Ronda Noelia Espejo 93,Chorrillos,Lima,Perú,true
13769,13769,Psje. Plaza Nayara Asenjo 6,Los Olivos,Lima,Perú,true
13770,13770,Psje. Camino Fernando Castells 1,San Borja,Lima,Perú,true
13771,13771,Ca. Plaza Asunción Ballester 6,Santa Anita,Lima,Perú,true
13772,13772,Calle Ronda de Victor Bayo 41,San Isidro,Lima,Perú,true
13773,13773,Av. Alameda de Candelas Quintanilla 6,San Borja,Lima,Perú,true
13774,13774,Psje. Glorieta Mónica Catalán 66,Callao,Lima,Perú,true
13775,13775,Jr. Rambla de Vito Arnal 74,Santa Anita,Lima,Perú,true
13776,13776,Av. Plaza de Zoraida Campillo 93,San Miguel,Lima,Perú,true
13777,13777,Psje. Plaza de Sabas Ribas 370,Pueblo Libre,Lima,Perú,true
13778,13778,Ca. Glorieta Heraclio Ocaña 210,San Borja,Lima,Perú,true
13779,13779,Jr. Calle Pablo Galván 50,Magdalena,Lima,Perú,true
13780,13780,Pasaje Ronda de Silvia Ordóñez 75,Miraflores,Lima,Perú,true
13781,13781,Pasaje Rambla Pascuala Arias 9,Santa Anita,Lima,Perú,true
13782,13782,Jr. Callejón Bonifacio Carreño 94,Comas,Lima,Perú,true
13783,13783,Pasaje Vial de Eduardo Pol 568,San Martín de Porres,Lima,Perú,true
13784,13784,Calle Glorieta de María Luisa Araujo 352,Barranco,Lima,Perú,true
13785,13785,Calle Via Eutimio Fortuny 62,Villa María del Triunfo,Lima,Perú,true
13786,13786,Calle Rambla Máximo Suarez 40,Rímac,Lima,Perú,true
13787,13787,Jr. Paseo de Fermín Pi 39,Pueblo Libre,Lima,Perú,true
13788,13788,Psje. Paseo de Ascensión Martí 1,Miraflores,Lima,Perú,true
13789,13789,Psje. Pasadizo Eustaquio García 86,Pueblo Libre,Lima,Perú,true
13790,13790,Psje. Pasadizo Manuelita Benavent 1,Los Olivos,Lima,Perú,true
13791,13791,Pasaje Calle de Ángeles Cabanillas 42,Los Olivos,Lima,Perú,true
13792,13792,Psje. Paseo de Flora Canet 799,Villa El Salvador,Lima,Perú,true
13793,13793,Psje. Pasadizo de Melania Izquierdo 12,Lince,Lima,Perú,true
13794,13794,Calle Pasaje de Albino Castilla 88,Magdalena,Lima,Perú,true
13795,13795,Av. Camino de Marianela Cabanillas 14,Jesús María,Lima,Perú,true
13796,13796,Av. Acceso de Gastón Calderón 95,San Miguel,Lima,Perú,true
13797,13797,Calle Avenida Eloy Izquierdo 5,Callao,Lima,Perú,true
13798,13798,Psje. Avenida de Noemí Río 87,Magdalena,Lima,Perú,true
13799,13799,Pasaje Cañada Bibiana Barragán 215,Independencia,Lima,Perú,true
13800,13800,Av. Pasaje Atilio Gargallo 20,Lince,Lima,Perú,true
13801,13801,Psje. Vial Vicenta Ureña 86,Lince,Lima,Perú,true
13802,13802,Calle Callejón Débora Casares 4,La Molina,Lima,Perú,true
13803,13803,Psje. C. de Inés Pacheco 722,La Molina,Lima,Perú,true
13804,13804,Ca. Camino Ana Sofía Pedrosa 24,La Molina,Lima,Perú,true
13805,13805,Ca. Urbanización Seve Noguera 77,Barranco,Lima,Perú,true
13806,13806,Jr. Camino de Ruben Abella 49,Independencia,Lima,Perú,true
13807,13807,Jr. Pasadizo de Fabián Arcos 85,Miraflores,Lima,Perú,true
13808,13808,Calle Cañada de Bienvenida Iñiguez 42,San Miguel,Lima,Perú,true
13809,13809,Psje. Urbanización de Eloy Márquez 61,Chorrillos,Lima,Perú,true
13810,13810,Jr. Vial Jacinto Porta 63,Miraflores,Lima,Perú,true
13811,13811,Pasaje Acceso Balduino Rovira 8,Chorrillos,Lima,Perú,true
13812,13812,Psje. Urbanización Ovidio Águila 325,San Borja,Lima,Perú,true
13813,13813,Pasaje Pasaje Jacinto Orozco 9,San Borja,Lima,Perú,true
13814,13814,Av. Plaza de Eufemia Valenciano 31,Comas,Lima,Perú,true
13815,13815,Av. Alameda de Etelvina Salinas 6,Callao,Lima,Perú,true
13816,13816,Ca. Calle de Gilberto Botella 68,La Molina,Lima,Perú,true
13817,13817,Pasaje Alameda Lucila Alegre 626,Comas,Lima,Perú,true
13818,13818,Jr. Pasadizo Socorro Bermejo 786,Cercado de Lima,Lima,Perú,true
13819,13819,Calle Paseo de Severiano España 46,Villa María del Triunfo,Lima,Perú,true
13820,13820,Ca. Rambla de Paco Maza 94,Jesús María,Lima,Perú,true
13821,13821,Av. Callejón Laura Álvaro 20,Cercado de Lima,Lima,Perú,true
13822,13822,Pasaje Camino Herberto Fortuny 366,Miraflores,Lima,Perú,true
13823,13823,Jr. Ronda Rosalva Falcón 16,Miraflores,Lima,Perú,true
13824,13824,Av. Ronda de Paca Tena 48,Ate,Lima,Perú,true
13825,13825,Av. Avenida Reyes Alberdi 57,Villa María del Triunfo,Lima,Perú,true
13826,13826,Calle Pasadizo de María Luisa Sevilla 1,Santa Anita,Lima,Perú,true
13827,13827,Ca. Urbanización de Angelina Carrera 5,Jesús María,Lima,Perú,true
13828,13828,Psje. Camino de Curro Guitart 98,Cercado de Lima,Lima,Perú,true
13829,13829,Pasaje Vial de Manolo Uriarte 638,Chorrillos,Lima,Perú,true
13830,13830,Calle Calle de Aníbal Velasco 98,Ate,Lima,Perú,true
13831,13831,Calle Urbanización Trinidad Valera 50,Santa Anita,Lima,Perú,true
13832,13832,Jr. Glorieta de Mohamed Oliver 6,Santa Anita,Lima,Perú,true
13833,13833,Psje. Glorieta Febe Rosado 49,Rímac,Lima,Perú,true
13834,13834,Pasaje Acceso de Maite Rubio 74,San Miguel,Lima,Perú,true
13835,13835,Pasaje Urbanización Ceferino Nadal 73,Comas,Lima,Perú,true
13836,13836,Pasaje Acceso Genoveva Barrena 46,Independencia,Lima,Perú,true
13837,13837,Av. Vial Gaspar Pastor 64,San Miguel,Lima,Perú,true
13838,13838,Pasaje Ronda de Federico Orozco 5,San Miguel,Lima,Perú,true
13839,13839,Pasaje C. de Gabino Villalobos 98,La Molina,Lima,Perú,true
13840,13840,Av. Pasadizo Aurelia Rocamora 61,San Miguel,Lima,Perú,true
13841,13841,Pasaje Pasaje de Teobaldo Baeza 699,Independencia,Lima,Perú,true
13842,13842,Ca. Camino de Jacinto Fabregat 87,Chorrillos,Lima,Perú,true
13843,13843,Psje. Calle de Manu Miguel 58,Barranco,Lima,Perú,true
13844,13844,Av. Ronda Emiliana Amores 48,Lince,Lima,Perú,true
13845,13845,Jr. C. de Ani Bauzà 61,La Molina,Lima,Perú,true
13846,13846,Pasaje Rambla de Iker Roldán 87,Lince,Lima,Perú,true
13847,13847,Pasaje Acceso de Iván Guijarro 479,Callao,Lima,Perú,true
13848,13848,Jr. Rambla de Jaime Cañizares 48,Miraflores,Lima,Perú,true
13849,13849,Av. Camino de Marcelino Torralba 71,La Molina,Lima,Perú,true
13850,13850,Ca. Alameda Fabio Ayuso 63,Santa Anita,Lima,Perú,true
13851,13851,Psje. Pasaje de Sol Grau 86,San Martín de Porres,Lima,Perú,true
13852,13852,Ca. Pasadizo Juan José Elorza 35,San Isidro,Lima,Perú,true
13853,13853,Psje. Pasaje Porfirio Saez 218,Lince,Lima,Perú,true
13854,13854,Calle Acceso Cristóbal Sosa 60,Surco,Lima,Perú,true
13855,13855,Ca. Pasadizo Irma Menéndez 91,Pueblo Libre,Lima,Perú,true
13856,13856,Av. Paseo Belén Pintor 4,Santa Anita,Lima,Perú,true
13857,13857,Ca. Calle de Paula Novoa 321,San Miguel,Lima,Perú,true
13858,13858,Jr. C. Gala Ribas 23,San Borja,Lima,Perú,true
13859,13859,Av. Acceso Rosa María Solera 94,Lince,Lima,Perú,true
13860,13860,Jr. Via Tomás Navarro 6,San Isidro,Lima,Perú,true
13861,13861,Pasaje Ronda de Régulo Rodriguez 66,Pueblo Libre,Lima,Perú,true
13862,13862,Psje. Acceso de Goyo Navarrete 22,San Borja,Lima,Perú,true
13863,13863,Calle Cañada de Urbano Amador 80,Los Olivos,Lima,Perú,true
13864,13864,Pasaje Rambla Fanny Gallo 11,Independencia,Lima,Perú,true
13865,13865,Ca. Calle de Paco Iborra 514,Villa María del Triunfo,Lima,Perú,true
13866,13866,Jr. Via Roque Morán 70,La Molina,Lima,Perú,true
13867,13867,Jr. Plaza de Obdulia Boada 10,Villa María del Triunfo,Lima,Perú,true
13868,13868,Calle Glorieta de Agustín Torrecilla 357,San Miguel,Lima,Perú,true
13869,13869,Av. Urbanización de Natalio Ayllón 85,San Miguel,Lima,Perú,true
13870,13870,Psje. Via Calixto Cabeza 901,Callao,Lima,Perú,true
13871,13871,Pasaje Pasaje Fernanda Marti 73,Lince,Lima,Perú,true
13872,13872,Calle Rambla de Ruperta Hierro 33,San Martín de Porres,Lima,Perú,true
13873,13873,Pasaje Vial de Alba Baquero 28,Barranco,Lima,Perú,true
13874,13874,Jr. Callejón de Isabela Monreal 6,Santa Anita,Lima,Perú,true
13875,13875,Pasaje Camino Hermenegildo Vives 84,Surco,Lima,Perú,true
13876,13876,Calle Urbanización Kike Pastor 602,Pueblo Libre,Lima,Perú,true
13877,13877,Ca. Plaza Agustín Vidal 34,Cercado de Lima,Lima,Perú,true
13878,13878,Ca. Avenida de Julio César Alfonso 629,Independencia,Lima,Perú,true
13879,13879,Pasaje C. de Julieta Menéndez 46,Independencia,Lima,Perú,true
13880,13880,Jr. Camino Carina Puig 87,San Miguel,Lima,Perú,true
13881,13881,Calle Callejón de Roxana Cabo 6,Santa Anita,Lima,Perú,true
13882,13882,Av. Via Carina Perelló 5,Independencia,Lima,Perú,true
13883,13883,Psje. Acceso de Iván Vilanova 32,Santa Anita,Lima,Perú,true
13884,13884,Ca. Acceso de Alondra Calvo 9,Miraflores,Lima,Perú,true
13885,13885,Pasaje Ronda de Beatriz Roselló 6,San Martín de Porres,Lima,Perú,true
13886,13886,Ca. Acceso de Aura Jove 28,Chorrillos,Lima,Perú,true
13887,13887,Calle Vial Inés Pedraza 730,San Borja,Lima,Perú,true
13888,13888,Jr. Camino Olivia Perelló 26,Rímac,Lima,Perú,true
13889,13889,Ca. Alameda Adriana Hoyos 2,Los Olivos,Lima,Perú,true
13890,13890,Calle Glorieta Lucho Cardona 5,Rímac,Lima,Perú,true
13891,13891,Calle Pasadizo de Ana Iniesta 53,Surco,Lima,Perú,true
13892,13892,Psje. C. de Itziar Rebollo 739,Chorrillos,Lima,Perú,true
13893,13893,Calle Paseo Hermenegildo Camino 5,Magdalena,Lima,Perú,true
13894,13894,Psje. Callejón de Aarón Bou 28,Miraflores,Lima,Perú,true
13895,13895,Jr. Paseo Paco Lastra 8,La Molina,Lima,Perú,true
13896,13896,Psje. Camino Ani Toledo 30,Callao,Lima,Perú,true
13897,13897,Pasaje Paseo de Teodosio Benítez 511,Callao,Lima,Perú,true
13898,13898,Jr. Paseo Griselda Andrade 27,Villa El Salvador,Lima,Perú,true
13899,13899,Ca. Avenida de Anita Rivas 38,Santa Anita,Lima,Perú,true
13900,13900,Jr. Callejón Jacobo Grau 962,San Isidro,Lima,Perú,true
13901,13901,Jr. Pasaje Ricarda Salvà 18,Ate,Lima,Perú,true
13902,13902,Jr. Glorieta de Miguel Reig 8,La Molina,Lima,Perú,true
13903,13903,Ca. Glorieta Jonatan Leiva 79,Surco,Lima,Perú,true
13904,13904,Calle Pasadizo Carla Morell 54,San Borja,Lima,Perú,true
13905,13905,Ca. Avenida Jose Luis Escudero 1,Los Olivos,Lima,Perú,true
13906,13906,Ca. Via de Anna Medina 754,Villa María del Triunfo,Lima,Perú,true
13907,13907,Av. Alameda Jessica Vall 32,Miraflores,Lima,Perú,true
13908,13908,Ca. Acceso de Balduino Verdú 77,Miraflores,Lima,Perú,true
13909,13909,Calle Vial de Juanita Borja 87,Villa El Salvador,Lima,Perú,true
13910,13910,Calle Pasadizo de Maximino Ramirez 57,Magdalena,Lima,Perú,true
13911,13911,Ca. Vial de Raimundo Mascaró 80,Jesús María,Lima,Perú,true
13912,13912,Jr. Vial de Marita Falcón 19,Comas,Lima,Perú,true
13913,13913,Pasaje Plaza Jeremías Torrecilla 70,Magdalena,Lima,Perú,true
13914,13914,Psje. Pasaje Edmundo Fabra 3,Callao,Lima,Perú,true
13915,13915,Av. Urbanización de Jenaro Pinto 38,Magdalena,Lima,Perú,true
13916,13916,Av. Calle de Josefina Ortuño 96,Lince,Lima,Perú,true
13917,13917,Av. Cañada Leocadia Ureña 205,Lince,Lima,Perú,true
13918,13918,Av. Cuesta Rocío Narváez 831,Cercado de Lima,Lima,Perú,true
13919,13919,Av. Pasadizo de Sebastian Borrell 14,Villa María del Triunfo,Lima,Perú,true
13920,13920,Pasaje Camino Lorena Nogueira 92,Miraflores,Lima,Perú,true
13921,13921,Pasaje Cañada de Maribel Soriano 35,San Miguel,Lima,Perú,true
13922,13922,Av. Ronda Marcelo Muñoz 54,La Molina,Lima,Perú,true
13923,13923,Ca. Acceso de Olalla Agustín 96,Pueblo Libre,Lima,Perú,true
13924,13924,Ca. Plaza de Anna Gisbert 49,San Borja,Lima,Perú,true
13925,13925,Pasaje Pasadizo Liliana Elías 61,Villa El Salvador,Lima,Perú,true
13926,13926,Pasaje Urbanización Olegario Ponce 4,Barranco,Lima,Perú,true
13927,13927,Ca. C. Marcelino Luna 10,Independencia,Lima,Perú,true
13928,13928,Av. Paseo de Benita Ledesma 9,Chorrillos,Lima,Perú,true
13929,13929,Pasaje Cuesta Eduardo Rius 9,Cercado de Lima,Lima,Perú,true
13930,13930,Av. Camino Cintia Gibert 5,Ate,Lima,Perú,true
13931,13931,Psje. C. Gabriela Lozano 16,Lince,Lima,Perú,true
13932,13932,Av. Rambla Samu Llorente 52,San Martín de Porres,Lima,Perú,true
13933,13933,Pasaje Pasadizo Matías Abad 47,Ate,Lima,Perú,true
13934,13934,Calle Plaza de Jose Miguel Laguna 10,San Miguel,Lima,Perú,true
13935,13935,Av. Paseo de Vicenta Sabater 28,San Martín de Porres,Lima,Perú,true
13936,13936,Jr. Avenida de Rosario Escribano 39,San Miguel,Lima,Perú,true
13937,13937,Jr. Plaza de Hortensia Barceló 2,Santa Anita,Lima,Perú,true
13938,13938,Ca. Pasaje de Coral Carreras 77,Magdalena,Lima,Perú,true
13939,13939,Ca. C. de Raúl Ledesma 742,Jesús María,Lima,Perú,true
13940,13940,Av. Rambla de Fernanda Zaragoza 435,Villa María del Triunfo,Lima,Perú,true
13941,13941,Psje. Pasaje de Florencio Pereira 3,Independencia,Lima,Perú,true
13942,13942,Jr. Vial Dafne Dalmau 98,Ate,Lima,Perú,true
13943,13943,Calle Ronda de Ainara Español 357,Los Olivos,Lima,Perú,true
13944,13944,Jr. Ronda Poncio Neira 95,San Martín de Porres,Lima,Perú,true
13945,13945,Calle Rambla de Flavio Beltrán 381,La Molina,Lima,Perú,true
13946,13946,Pasaje Vial de Gabino Palomo 92,La Molina,Lima,Perú,true
13947,13947,Av. C. de Dominga Oliveras 522,San Martín de Porres,Lima,Perú,true
13948,13948,Psje. Rambla de Eduardo Hoyos 54,La Molina,Lima,Perú,true
13949,13949,Av. Urbanización de Luis Miguel Castañeda 54,Comas,Lima,Perú,true
13950,13950,Pasaje Rambla de Faustino Boada 50,Los Olivos,Lima,Perú,true
13951,13951,Psje. Vial de Marco Ayala 24,Magdalena,Lima,Perú,true
13952,13952,Psje. Camino de Piedad Bolaños 74,Rímac,Lima,Perú,true
13953,13953,Pasaje Pasaje de Victoriano Ropero 925,San Borja,Lima,Perú,true
13954,13954,Psje. Urbanización de Pelayo Benito 3,Rímac,Lima,Perú,true
13955,13955,Calle Rambla Eva María Torralba 265,Jesús María,Lima,Perú,true
13956,13956,Pasaje Avenida de Valerio Godoy 52,La Molina,Lima,Perú,true
13957,13957,Calle Acceso Petrona Guzman 502,San Miguel,Lima,Perú,true
13958,13958,Calle Paseo Fabiola Calvo 509,Pueblo Libre,Lima,Perú,true
13959,13959,Ca. Camino de Martín Solís 67,Santa Anita,Lima,Perú,true
13960,13960,Psje. Plaza de Araceli Adán 21,Pueblo Libre,Lima,Perú,true
13961,13961,Ca. Callejón Estrella Calvet 96,Surco,Lima,Perú,true
13962,13962,Ca. Glorieta Ágata Santana 9,Villa El Salvador,Lima,Perú,true
13963,13963,Ca. Callejón de Remigio Núñez 14,Villa El Salvador,Lima,Perú,true
13964,13964,Calle Paseo Custodia Bertrán 70,Lince,Lima,Perú,true
13965,13965,Jr. Cañada Ambrosio Zabaleta 23,Santa Anita,Lima,Perú,true
13966,13966,Ca. C. Cruz Sanabria 66,Villa El Salvador,Lima,Perú,true
13967,13967,Jr. Callejón de Xavier Gracia 59,San Isidro,Lima,Perú,true
13968,13968,Av. Paseo de Elvira Osuna 89,San Isidro,Lima,Perú,true
13969,13969,Pasaje Pasadizo de Cintia Luís 86,San Martín de Porres,Lima,Perú,true
13970,13970,Calle Acceso de Xiomara Fortuny 235,Jesús María,Lima,Perú,true
13971,13971,Psje. Pasadizo de Salomón Cerdán 978,Santa Anita,Lima,Perú,true
13972,13972,Psje. Calle Ulises Fabra 30,Rímac,Lima,Perú,true
13973,13973,Av. C. Manuela Andreu 90,Barranco,Lima,Perú,true
13974,13974,Calle Plaza de Adoración Perez 270,Los Olivos,Lima,Perú,true
13975,13975,Psje. Callejón de Elba Quiroga 94,Surco,Lima,Perú,true
13976,13976,Jr. Calle Federico Osuna 64,Magdalena,Lima,Perú,true
13977,13977,Jr. Acceso Hermenegildo Tur 47,Barranco,Lima,Perú,true
13978,13978,Ca. Rambla de Serafina Medina 3,Rímac,Lima,Perú,true
13979,13979,Av. Acceso Jenaro Saez 384,Los Olivos,Lima,Perú,true
13980,13980,Psje. Urbanización Pepe Sala 91,Villa María del Triunfo,Lima,Perú,true
13981,13981,Av. Rambla de Rosaura Gomis 9,Villa El Salvador,Lima,Perú,true
13982,13982,Av. Pasaje Gisela Baena 954,Ate,Lima,Perú,true
13983,13983,Calle Paseo de Paz Juliá 83,Barranco,Lima,Perú,true
13984,13984,Av. Avenida Cloe Nogueira 95,Callao,Lima,Perú,true
13985,13985,Av. Paseo Leire Rico 82,Surco,Lima,Perú,true
13986,13986,Ca. Glorieta Lucio Feliu 60,Cercado de Lima,Lima,Perú,true
13987,13987,Jr. Via de Dorita Quiroga 3,Ate,Lima,Perú,true
13988,13988,Ca. Pasaje Tere Nadal 64,Callao,Lima,Perú,true
13989,13989,Av. Plaza Alba Bueno 405,Pueblo Libre,Lima,Perú,true
13990,13990,Calle Rambla de Maristela Fuertes 96,San Martín de Porres,Lima,Perú,true
13991,13991,Av. Acceso Florentino Garcés 87,Cercado de Lima,Lima,Perú,true
13992,13992,Ca. Ronda de Charo Vazquez 93,San Miguel,Lima,Perú,true
13993,13993,Psje. Paseo de Adelardo Roda 77,La Molina,Lima,Perú,true
13994,13994,Ca. Callejón Amelia Rocamora 97,San Isidro,Lima,Perú,true
13995,13995,Psje. Paseo Serafina Canals 121,San Borja,Lima,Perú,true
13996,13996,Calle Paseo Geraldo Gimeno 53,Rímac,Lima,Perú,true
13997,13997,Pasaje Paseo Isaac Galan 58,Magdalena,Lima,Perú,true
13998,13998,Av. Pasadizo María Uría 8,San Isidro,Lima,Perú,true
13999,13999,Calle Ronda de Renato Osorio 98,San Isidro,Lima,Perú,true
14000,14000,Pasaje Cañada de Amado Marquez 74,Miraflores,Lima,Perú,true
14001,14001,Av. Avenida Lorena Castillo 23,Callao,Lima,Perú,true
14002,14002,Pasaje Ronda Reina Bilbao 6,Magdalena,Lima,Perú,true
14003,14003,Psje. Acceso Ofelia Benavides 8,San Martín de Porres,Lima,Perú,true
14004,14004,Av. Alameda de Saturnina Bayona 23,San Martín de Porres,Lima,Perú,true
14005,14005,Calle Alameda Amor Echeverría 727,Cercado de Lima,Lima,Perú,true
14006,14006,Jr. Callejón de Rita Donoso 35,La Molina,Lima,Perú,true
14007,14007,Ca. Alameda Cándido Palacio 44,Santa Anita,Lima,Perú,true
14008,14008,Calle Camino Marco Robles 89,Villa María del Triunfo,Lima,Perú,true
14009,14009,Calle Plaza Florina Molina 898,Villa María del Triunfo,Lima,Perú,true
14010,14010,Jr. Rambla de Manuel Bayón 65,Magdalena,Lima,Perú,true
14011,14011,Av. C. Amarilis Díaz 33,Rímac,Lima,Perú,true
